Symbol	logFC	logCPM	PValue	FDR
STX1A	1.363175756	6.722098848	2.64E-37	2.41E-35
GARS	0.605949542	9.36998951	6.15E-17	1.42E-15
HSPB1	-0.430479187	6.159402173	1.00E-06	7.34E-06
NPTX2	-1.219546293	3.005272887	5.45E-13	8.73E-12
SERPINE1	1.431421609	9.070570049	2.42E-62	5.51E-60
RPA3	-0.571649442	5.272111315	2.14E-08	2.03E-07
TMEM106B	0.572010732	7.597393145	1.74E-07	1.45E-06
EZH2	-0.636066544	6.139931294	9.05E-12	1.30E-10
RARRES2	-1.366646731	1.621602311	1.47E-09	1.63E-08
GLI3	-1.005613094	7.990034321	1.26E-16	2.83E-15
URGCP	0.445480257	5.887560996	4.00E-07	3.17E-06
PRKAG2	0.559822947	5.116718234	1.70E-08	1.63E-07
YKT6	0.528694858	7.418693897	1.01E-10	1.27E-09
CLIP2	0.829345324	6.803215757	8.80E-14	1.54E-12
FSD1L	0.709195881	5.373899762	1.41E-14	2.67E-13
C5	-1.763690144	1.874148637	6.72E-17	1.54E-15
TLE4	-0.639621343	4.493282118	3.57E-08	3.31E-07
DNM1	-0.535598238	5.497877374	1.90E-08	1.81E-07
DOCK8	-1.037744864	2.591227437	1.65E-09	1.82E-08
NCS1	0.522232406	6.045356621	5.89E-10	6.89E-09
TESK1	0.48726782	5.209521155	6.30E-07	4.82E-06
DDX58	1.255098652	3.518890087	9.06E-15	1.76E-13
EDF1	0.432562187	6.64863751	3.73E-07	2.97E-06
GLIS3	1.357042962	2.128828715	1.08E-09	1.22E-08
RAPGEF1	0.384402775	6.688794584	9.44E-07	6.93E-06
DVL1	0.732297312	7.104863372	8.34E-18	2.11E-16
CCNJ	0.620964282	4.629313949	4.68E-07	3.67E-06
DNMBP	0.568314458	5.809945033	3.00E-09	3.20E-08
PALD1	-0.787903525	6.361106437	1.28E-14	2.45E-13
CCSER2	0.510142098	6.505853353	3.63E-10	4.33E-09
KAZALD1	-0.994453463	4.282975351	4.50E-18	1.16E-16
ARHGAP21	0.45299837	6.199984029	1.45E-07	1.22E-06
PITRM1	0.546268905	5.969633866	2.16E-10	2.64E-09
OBFC1	0.726885833	4.310730668	4.39E-08	4.02E-07
DKK1	2.365589328	4.389990127	9.26E-39	9.16E-37
TFAM	-0.487922176	6.720790736	2.32E-07	1.89E-06
ZMIZ1	0.889460619	6.277017529	1.22E-21	4.15E-20
PPIF	0.904439259	7.733078375	5.59E-30	3.24E-28
RUNDC3A	0.685170306	6.288193828	5.25E-17	1.22E-15
UBTF	-0.572548322	6.671434717	1.38E-12	2.15E-11
RAPGEFL1	-1.010648838	2.815093812	1.84E-09	2.02E-08
RNF43	-0.770488033	6.427009454	4.47E-13	7.24E-12
RAD51C	-0.513437885	5.218249315	1.82E-07	1.50E-06
CAMTA2	0.629661778	6.180184322	6.55E-11	8.45E-10
ALDH3A1	-1.302828834	3.105124274	2.91E-17	6.90E-16
SYNGR2	0.757994047	6.378871381	4.37E-15	8.83E-14
CNTNAP1	0.983089893	2.873911919	9.64E-07	7.07E-06
VAT1	0.68031284	8.393082311	3.02E-20	9.24E-19
LRRC59	0.426019354	8.168526897	1.48E-09	1.65E-08
ALOX12	2.788094248	-0.000407136	5.24E-07	4.07E-06
ABCC3	0.725419926	6.971403002	6.04E-13	9.65E-12
MPP2	-1.123067176	2.60019536	3.06E-11	4.10E-10
DUSP3	0.735614924	7.018747757	8.04E-24	3.09E-22
EFNB3	-0.674211207	3.944574282	4.69E-08	4.28E-07
WSB1	1.04502393	6.808550209	8.18E-19	2.29E-17
TNFAIP1	0.926774675	6.92570712	1.09E-32	7.56E-31
TMEM97	-0.695118387	5.760869325	7.34E-14	1.30E-12
CDR2L	0.713729305	4.594628315	2.05E-10	2.51E-09
PMP22	0.5112294	6.251849042	3.48E-07	2.78E-06
INPP4B	-0.735358174	4.213139662	4.17E-08	3.83E-07
WFS1	-0.557789733	6.749087725	1.64E-10	2.04E-09
TRIM2	-0.649678053	8.490293498	3.93E-17	9.15E-16
NEIL3	-0.900130187	3.336708371	1.22E-10	1.53E-09
MFSD10	0.717326744	5.565794324	2.25E-07	1.83E-06
KLF3	0.589630723	6.659634112	5.93E-12	8.74E-11
KLHL5	-0.750652687	7.334637858	1.29E-14	2.47E-13
NCAPG	-0.606507794	6.140772691	7.68E-08	6.77E-07
CTSC	-0.572435398	5.445574004	3.77E-09	3.97E-08
CCDC34	-0.699472282	3.793246171	1.74E-07	1.44E-06
SC5D	0.678189346	6.07743807	1.81E-09	1.99E-08
ATG2A	0.770435452	6.302903807	5.82E-11	7.55E-10
EHD1	1.037230082	6.687922153	4.26E-36	3.62E-34
ST3GAL4	0.552422202	5.114708187	1.44E-07	1.21E-06
CCND1	-0.627550051	11.00965063	7.72E-16	1.65E-14
PANX1	0.497685159	5.674585873	1.85E-07	1.53E-06
IL10RA	1.639363951	1.344248888	1.21E-07	1.04E-06
BIRC2	0.530722303	6.702711095	2.71E-07	2.19E-06
SLC1A2	-2.605728279	2.436824673	3.31E-39	3.36E-37
C11orf21	-1.320824863	1.600784331	7.49E-09	7.59E-08
PRDM4	0.527625237	6.091657169	1.78E-10	2.19E-09
CAPRIN2	0.839385859	6.687694609	5.72E-15	1.15E-13
IL23A	1.790828994	4.520639097	9.93E-35	7.66E-33
TNS2	-1.01363703	4.600852097	3.64E-17	8.54E-16
PPM1H	-0.495717488	5.587157858	4.75E-08	4.33E-07
ELK3	0.669061557	7.782567206	2.24E-20	6.93E-19
FOXM1	-0.425287077	7.1075187	1.29E-06	9.23E-06
RAD51AP1	-0.984157555	4.947070928	1.10E-21	3.74E-20
NUP107	-0.522603798	6.171537219	2.47E-09	2.67E-08
TIMELESS	-0.953599362	6.462338766	1.38E-26	6.46E-25
CPSF6	-0.496617906	7.031798008	3.05E-08	2.85E-07
CHD4	-0.384781463	9.409573863	2.49E-07	2.02E-06
LDHB	-0.437538984	9.437822319	4.07E-08	3.74E-07
C2CD5	-0.553359733	7.104882723	1.18E-12	1.85E-11
NA	-1.118524542	2.087612535	1.23E-07	1.05E-06
NEDD9	-0.464568113	6.819571943	2.37E-09	2.56E-08
PPARD	0.613064473	7.015862785	3.84E-11	5.06E-10
MCM3	-1.083412176	7.31453093	1.26E-34	9.58E-33
ICK	-0.607077828	4.509256947	6.68E-08	5.94E-07
BACH2	0.93178207	3.135620809	4.55E-09	4.75E-08
TREML2	1.181887217	6.298222391	2.37E-31	1.54E-29
ALDH5A1	-0.668285531	4.779842018	5.70E-11	7.41E-10
C6orf62	0.339987097	8.171320382	1.04E-06	7.59E-06
GMNN	-0.62881118	4.834894695	6.39E-08	5.71E-07
SLC16A10	-1.917563158	3.818661919	7.32E-48	1.05E-45
MDFI	0.608330076	4.345427454	1.03E-07	8.94E-07
PTK7	-0.495020636	6.324547241	1.95E-07	1.60E-06
VEGFA	0.548227776	5.893537666	9.05E-10	1.03E-08
TTK	-0.469655856	6.283315158	3.39E-07	2.72E-06
HMGCS1	1.495489213	6.897206921	3.46E-52	5.78E-50
DAP	0.701562816	7.509061192	4.34E-22	1.50E-20
KIF20A	-0.664678086	5.765653374	6.96E-14	1.24E-12
NNT	-0.538953419	6.518112062	2.14E-11	2.92E-10
HBEGF	1.630376964	4.044531736	2.48E-33	1.76E-31
HMGCR	0.644466292	6.712914807	6.95E-15	1.38E-13
LMNB1	-0.645194724	7.061667699	7.33E-19	2.07E-17
ARRDC3	0.715442704	5.667444899	1.62E-10	2.02E-09
PDE4D	-1.106288522	8.340215872	3.03E-43	3.53E-41
NUP155	-0.460160905	6.701689281	2.40E-09	2.59E-08
STC2	1.123630865	8.551575296	1.42E-30	8.71E-29
CPEB4	1.129420386	5.944271485	4.83E-33	3.41E-31
DBN1	0.475922036	7.598714286	1.16E-07	1.00E-06
UNC5A	1.080853135	3.798624675	8.14E-15	1.59E-13
SMC4	-0.572328667	8.580399978	9.47E-18	2.38E-16
RBP1	0.724697893	9.18779249	3.33E-13	5.49E-12
TFDP2	-0.960860555	6.185875237	5.56E-30	3.23E-28
PFKFB4	0.559295681	4.404263176	5.91E-07	4.54E-06
C3orf52	0.831987777	5.246308939	2.37E-17	5.68E-16
FRMD4B	-1.094098525	3.432312582	9.05E-16	1.93E-14
KLHL18	0.662673218	4.930045413	8.78E-11	1.12E-09
MAPKAPK3	0.855500117	7.604508113	4.43E-22	1.53E-20
KLHL24	-0.487204243	6.461566449	1.13E-08	1.11E-07
VIPR1	-0.997341148	3.640597529	2.64E-11	3.54E-10
TNNC1	-1.641300393	1.518474366	2.22E-11	3.02E-10
SLC4A3	0.751832475	4.775962641	5.79E-07	4.46E-06
ACTR1B	0.570955533	6.513900597	1.64E-09	1.82E-08
ACTR3	0.487925879	8.891734506	3.42E-07	2.74E-06
GPD2	-0.645067151	6.227957165	4.20E-16	9.12E-15
ACVR1	0.511538166	5.496095311	5.15E-07	4.01E-06
ITGB6	1.030302337	5.682719745	1.16E-29	6.59E-28
IFIH1	0.514745384	5.763420275	6.92E-09	7.05E-08
CLIP4	1.027862431	4.574355853	5.55E-14	9.97E-13
RTN4	0.89171671	8.728608814	2.25E-34	1.68E-32
HTRA2	0.502159681	5.47875127	1.17E-07	1.00E-06
LOXL3	-1.063753951	2.812909032	1.74E-10	2.15E-09
EVA1A	0.908984741	3.777546016	1.36E-09	1.52E-08
FANCL	-0.845721014	4.712121834	1.02E-15	2.15E-14
STAT1	-0.492435435	7.179826156	1.86E-09	2.03E-08
SLC9A2	1.699451626	4.454421369	2.16E-27	1.06E-25
FHL2	0.641404549	6.286673014	4.35E-09	4.55E-08
MLPH	1.413507231	3.411125745	5.90E-19	1.69E-17
PASK	-0.79125442	4.485312866	2.13E-07	1.75E-06
ID2	-1.128604825	6.343455835	1.86E-27	9.25E-26
HPCAL1	0.897146983	6.987121505	2.16E-22	7.69E-21
PLEKHB2	0.542327994	7.91057292	3.17E-10	3.81E-09
RND3	0.556399322	5.623031057	8.16E-09	8.23E-08
AAK1	0.67315573	6.829413387	4.63E-13	7.46E-12
EPAS1	-0.903821532	9.583204582	2.28E-36	1.96E-34
MSH6	-0.625328451	7.470669606	1.91E-19	5.60E-18
PARD3B	-0.73507013	5.07944492	4.51E-13	7.28E-12
PRRX1	-1.007051693	5.244341723	1.09E-25	4.77E-24
CHD5	1.286888187	2.362777726	4.61E-11	6.03E-10
ERRFI1	1.054254568	7.20016934	4.34E-31	2.74E-29
HDAC1	-0.388350972	6.765867533	8.64E-07	6.40E-06
RNF19B	0.869331222	4.422127702	3.19E-12	4.81E-11
ARHGEF2	0.955280334	6.983016641	4.43E-35	3.47E-33
C1orf21	-1.123345222	3.132891423	1.66E-12	2.55E-11
NCF2	1.276343176	1.850692695	8.97E-08	7.86E-07
PLA2G4A	-1.462359367	1.003611694	1.68E-07	1.40E-06
GADD45A	0.501650103	5.733536008	1.44E-08	1.40E-07
WLS	-0.454540136	6.15020054	1.49E-08	1.45E-07
CD58	0.643396058	5.174259228	1.19E-09	1.33E-08
TTF2	-0.552089192	6.18926787	2.77E-10	3.34E-09
KIF21B	1.132601271	5.027031785	6.75E-21	2.18E-19
MAP7D1	0.786255984	6.180608655	5.56E-14	9.97E-13
RRAGC	0.856680499	4.926953881	2.32E-17	5.58E-16
NID1	-1.022424009	3.722238251	9.31E-13	1.47E-11
LGALS8	-0.428078776	7.639713839	1.02E-09	1.16E-08
SIPA1L2	-1.057968942	3.872292511	1.11E-17	2.75E-16
ETV3	-0.414181084	6.886137366	1.55E-07	1.30E-06
UAP1	0.745309653	6.244521015	1.97E-15	4.10E-14
GBP3	1.122643723	4.636465172	1.16E-22	4.19E-21
ECE1	0.984621102	8.022519401	3.20E-37	2.89E-35
CR2	-1.409906699	1.103393893	1.94E-07	1.59E-06
CD46	-0.54647265	8.492614561	1.36E-11	1.91E-10
TSPAN1	1.115547391	5.53838083	3.84E-23	1.42E-21
BLZF1	0.928244965	4.646707978	1.44E-17	3.52E-16
IRF6	0.515740753	5.078499491	1.24E-06	8.92E-06
PLPPR4	-0.95804995	3.411495143	2.07E-12	3.16E-11
PROX1	-0.900455295	6.008946702	4.19E-22	1.46E-20
CENPF	-0.412991336	8.227620586	1.66E-07	1.38E-06
COLEC11	-1.001018568	2.285799565	5.68E-08	5.12E-07
SLC8A2	-1.11753393	2.14723058	6.08E-08	5.45E-07
KLF7	1.086053421	6.023475762	5.43E-25	2.29E-23
TNFAIP3	2.362916582	4.381675515	8.84E-38	8.29E-36
MYB	-1.444816359	2.280546023	7.81E-13	1.24E-11
SGK1	1.539019267	3.860933884	1.06E-20	3.36E-19
CTGF	-1.730339479	2.301120484	3.32E-18	8.76E-17
TGIF2	-0.592142461	5.662199121	2.49E-08	2.35E-07
KLF12	-0.537520159	6.032940402	1.55E-08	1.50E-07
HS1BP3	0.436402518	5.631686594	7.29E-07	5.48E-06
NEK6	0.448917646	5.855841622	4.81E-07	3.76E-06
LTBP2	-1.039058331	4.415699048	1.87E-17	4.55E-16
TGFB3	-1.837984711	1.005349965	7.93E-10	9.14E-09
ALDH6A1	-0.448274661	5.497469309	7.09E-07	5.35E-06
RHOQ	0.570234502	6.186814709	3.09E-11	4.13E-10
DNMT3A	-0.539644433	5.356508671	1.10E-06	7.95E-06
FAM98A	0.411499737	6.734099934	1.58E-07	1.33E-06
BCL11A	-0.995137039	2.717068042	1.74E-07	1.45E-06
HELLS	-1.519272276	6.201409168	2.74E-38	2.69E-36
CD274	1.733513858	1.180577649	4.01E-08	3.70E-07
PLEKHG1	2.295927389	2.464120335	1.24E-26	5.84E-25
CYSTM1	0.963044718	6.323361136	5.70E-25	2.40E-23
KCNJ5	-1.107470161	6.65691565	8.27E-36	6.78E-34
CCDC77	-0.6740199	4.287814548	3.07E-09	3.27E-08
KBTBD7	-0.663792227	4.154055298	3.57E-08	3.31E-07
SIL1	0.582922325	4.205986744	1.10E-06	8.00E-06
UTP20	-0.529781753	6.472629767	8.57E-10	9.81E-09
TMPO	-0.615789929	7.574492081	5.62E-12	8.31E-11
TNFRSF10B	0.390143637	7.154257027	7.14E-08	6.31E-07
PDLIM2	1.300637082	3.748830681	3.74E-19	1.08E-17
ZNF706	0.532702765	5.789994839	3.95E-09	4.15E-08
TRIM25	0.802875943	8.097884593	8.19E-32	5.41E-30
NCAPH	-0.749387419	5.687612574	1.25E-14	2.39E-13
ADCY7	0.63913815	4.311507732	6.06E-08	5.43E-07
PYROXD1	0.762870565	3.58518382	1.86E-08	1.77E-07
KCNJ8	-2.60276886	2.25519605	2.74E-37	2.49E-35
KIF18A	-0.853463332	5.383952593	2.88E-18	7.63E-17
DEPDC7	-0.901478607	6.312090164	5.59E-22	1.93E-20
CAT	-0.634016177	5.044097313	1.54E-08	1.49E-07
TNFSF10	-1.323046934	3.777700758	2.59E-22	9.23E-21
CSMD2	2.443945006	0.333331668	6.94E-07	5.25E-06
GPSM2	-0.356477241	8.099465593	9.20E-07	6.79E-06
ZRANB3	-0.690970702	3.901819359	6.24E-09	6.40E-08
ANXA11	0.441130017	7.233297283	3.76E-09	3.96E-08
ZMIZ2	0.603516601	7.596013457	9.90E-09	9.85E-08
EEPD1	-0.895798328	5.386676425	4.26E-23	1.57E-21
CBX3	-0.41347858	8.581184936	1.12E-09	1.26E-08
HNRNPA2B1	-0.382307018	10.21121077	1.77E-08	1.70E-07
PHF24	1.163433924	1.917723336	4.82E-07	3.77E-06
PLAU	3.045867482	5.535723697	1.40E-91	6.49E-89
CHST3	0.792119488	4.198269093	4.63E-11	6.05E-10
ZWINT	-1.054831729	4.817206094	2.60E-21	8.55E-20
CDKN2C	-0.951866068	2.381504882	7.89E-07	5.88E-06
ADGRE5	0.504743912	6.666162842	6.60E-10	7.66E-09
GIPC1	0.656306482	6.028627271	2.00E-15	4.16E-14
CENPK	-0.792757498	4.417230265	6.22E-13	9.94E-12
OPTN	0.889801233	7.652175875	3.20E-26	1.46E-24
CDK2	-0.452236401	6.256425127	7.96E-08	7.01E-07
NFE2	-1.775784562	2.441980207	1.63E-19	4.82E-18
STIL	-0.514947378	5.309518136	1.77E-08	1.70E-07
G0S2	1.660576271	1.97286371	1.81E-07	1.50E-06
PFKFB2	0.434871172	6.700606333	3.17E-08	2.96E-07
CHPF	0.703311113	6.677686758	1.05E-14	2.02E-13
SNX21	1.065404716	3.433216864	1.53E-11	2.14E-10
WFDC3	1.70354145	3.988651024	1.17E-29	6.59E-28
SDC4	1.212921659	8.474490313	7.72E-40	8.08E-38
TOX2	0.700249264	4.246667527	9.82E-09	9.79E-08
SRSF6	-0.339025297	7.843430586	5.62E-07	4.34E-06
ZNFX1	0.530837404	6.71941253	1.00E-08	9.96E-08
RAB22A	0.578272296	7.402660054	1.17E-08	1.15E-07
PPP4R1L	0.813398742	4.339748395	1.66E-11	2.31E-10
PMEPA1	0.603755232	7.344838786	2.37E-13	3.96E-12
NAGK	0.519312796	5.314298624	1.25E-07	1.07E-06
PAIP2B	-0.652845307	4.944192387	1.02E-11	1.46E-10
PRICKLE4	-1.001673191	2.752759532	4.49E-08	4.11E-07
CDKN1A	1.460549638	6.812771697	1.76E-58	3.47E-56
SOX4	-0.414392741	5.949143075	9.41E-07	6.92E-06
DEK	-0.39928358	8.671733801	1.61E-08	1.55E-07
RUNX2	-0.5285003	7.769079619	6.19E-09	6.36E-08
LRRFIP1	0.6996686	7.926954269	5.32E-20	1.61E-18
MYRF	0.8514781	3.959381987	3.38E-11	4.49E-10
AHNAK	1.193053155	11.88126224	4.21E-26	1.91E-24
SH3TC1	0.687197048	5.032318504	1.74E-08	1.67E-07
MT2A	0.548144552	6.955014372	2.12E-11	2.89E-10
EFNB2	0.956421581	5.095685025	2.25E-19	6.59E-18
IRF1	0.510631927	5.785863744	5.09E-08	4.63E-07
BMP4	-0.41009026	7.871369404	5.99E-08	5.38E-07
NT5C	0.78462767	4.395902661	8.49E-12	1.23E-10
GTF3C4	-0.379400674	7.232806361	3.38E-07	2.71E-06
PPDPF	0.559131934	6.827336725	3.48E-11	4.61E-10
PAX8	0.616549272	4.456561251	8.08E-08	7.11E-07
C3	2.528967838	4.576011563	9.70E-34	6.96E-32
FOSB	1.074316834	4.226957722	1.58E-12	2.44E-11
RTN2	0.890888644	5.624355698	2.93E-22	1.04E-20
EML2	0.673279253	5.735715454	1.03E-12	1.63E-11
VASP	0.699261596	7.386977645	1.88E-17	4.55E-16
GPCPD1	1.154726376	4.853465659	5.74E-27	2.74E-25
DTD1	0.52545843	5.894721106	1.83E-07	1.51E-06
RBCK1	0.977422212	7.369961796	1.46E-35	1.17E-33
TMX4	-0.735405627	5.860374729	6.83E-15	1.36E-13
MGME1	-0.556556459	5.514403877	8.64E-10	9.89E-09
MCM8	-0.850363896	5.997854189	4.17E-22	1.46E-20
ID1	1.364787937	1.661973474	1.79E-08	1.71E-07
MMP24-AS1	0.780548804	4.605857196	3.15E-12	4.75E-11
AMOT	-0.692936556	6.871874665	1.17E-18	3.24E-17
HECTD3	0.657532683	5.482886894	1.08E-12	1.69E-11
KLC1	0.625592756	5.758646993	1.50E-08	1.45E-07
XRCC3	-0.879339395	4.413764256	1.22E-15	2.56E-14
LRFN3	0.702894734	4.079932541	9.27E-09	9.28E-08
CAPNS1	0.446181752	8.228281182	6.43E-09	6.57E-08
THRA	-0.459504688	5.339388629	8.38E-07	6.22E-06
CCR7	1.343337282	4.794306902	7.22E-28	3.67E-26
RRAS	1.16175684	4.373938642	3.75E-17	8.77E-16
ASL	1.120089482	4.356033751	7.52E-21	2.42E-19
SBDS	0.632966663	7.47132214	1.65E-10	2.05E-09
AIF1L	-1.017513127	6.386530702	4.29E-30	2.55E-28
KLF2	2.38419355	5.090114353	3.91E-89	1.65E-86
SYNGR3	1.705639192	2.924886384	3.11E-17	7.37E-16
TICAM1	0.973525103	4.418777955	8.39E-14	1.47E-12
TNFRSF19	-0.9968141	4.991108613	1.64E-24	6.68E-23
PTPN12	0.450060224	8.275191042	4.72E-11	6.16E-10
POR	0.641486099	6.533054205	1.14E-16	2.58E-15
GNAI1	-0.993965371	5.003968983	3.84E-25	1.63E-23
ZFP36	1.205809164	5.300898448	1.20E-21	4.09E-20
RASL11B	-1.003810391	2.080804253	4.92E-07	3.84E-06
PAICS	-0.593057729	7.419322827	1.21E-16	2.72E-15
ADM2	0.681681538	4.76522024	8.81E-11	1.13E-09
YWHAH	0.856380404	7.139007282	3.30E-28	1.73E-26
RAC2	1.35743543	4.608492517	1.20E-24	4.93E-23
LIF	0.762251427	8.164989447	6.46E-10	7.51E-09
DOCK4	-0.866323519	6.905002191	8.95E-25	3.72E-23
PODXL	-0.494160022	6.856042667	7.64E-10	8.82E-09
STRIP2	0.697383001	4.44334977	2.51E-09	2.71E-08
DNAJB9	0.611607296	4.603182497	1.05E-06	7.64E-06
FLNC	3.105804562	5.334482019	3.29E-112	2.48E-109
SMO	-1.063214654	2.459761832	8.22E-10	9.43E-09
IRF5	0.664397399	4.830561805	4.47E-09	4.67E-08
PDE11A	-1.435200989	1.259394976	1.84E-07	1.52E-06
GAD1	-0.640849145	6.05895998	3.43E-08	3.19E-07
TWSG1	-0.478710063	6.149433159	5.27E-08	4.78E-07
MYO5C	-0.508005314	6.586538926	2.90E-09	3.10E-08
DUT	-0.816511703	6.259419836	2.62E-17	6.24E-16
CHAC1	0.949466157	3.207288595	1.37E-10	1.71E-09
KCNC1	-1.131283587	1.700857276	9.79E-07	7.18E-06
E2F8	-0.921197343	3.610997799	6.00E-12	8.83E-11
PUS7L	-0.447761727	6.451068356	1.90E-07	1.57E-06
SLC44A2	1.142364118	5.29690419	1.74E-31	1.13E-29
KLK10	0.892062884	4.658811627	1.52E-15	3.18E-14
EGLN3	-0.813679823	3.044448976	7.81E-08	6.88E-07
MIS18BP1	-0.596559391	6.037751485	6.09E-12	8.96E-11
TEP1	0.664267379	5.870180045	6.33E-10	7.38E-09
RHBDF2	0.552306764	6.525244694	2.17E-10	2.65E-09
FGF13	-1.146507441	3.046828091	7.96E-14	1.40E-12
GAMT	-1.333760242	1.21090888	4.92E-07	3.84E-06
LDLR	0.944259398	7.965389818	5.95E-40	6.32E-38
CDC16	0.518871155	6.44122089	9.96E-09	9.91E-08
SNX9	0.725001627	8.40064845	2.22E-17	5.35E-16
ARPC1B	0.749687428	7.102611646	3.68E-21	1.20E-19
MAP1S	0.660015431	5.164291808	1.91E-11	2.62E-10
JUND	0.9174328	6.41154865	9.99E-18	2.50E-16
TRPM4	1.146594988	4.083834809	2.70E-16	5.92E-15
HELZ2	1.360967855	6.373104209	2.11E-44	2.61E-42
CEP85	0.459662102	5.837164418	1.28E-06	9.17E-06
ADRM1	0.433290351	6.68472819	2.86E-08	2.68E-07
TRIM28	-0.341072655	8.01383757	5.42E-07	4.19E-06
GMFG	-1.426763765	1.470195299	6.27E-10	7.31E-09
SESN2	1.830994177	5.953875234	1.94E-73	5.79E-71
THEMIS2	1.01197734	3.089803396	8.03E-10	9.23E-09
CLIP1	0.472461441	7.148938716	3.87E-09	4.07E-08
DNMT1	-0.725476474	7.169207471	2.60E-18	6.93E-17
HABP4	0.701345962	5.114551804	3.15E-12	4.75E-11
SLC35D2	0.676015356	5.710024875	9.15E-09	9.16E-08
ULBP2	1.623642245	2.199133737	1.82E-13	3.07E-12
AKAP12	2.256430309	9.924229752	1.69E-156	4.85E-153
ACSS2	0.680406202	6.511936056	4.58E-16	9.90E-15
GINS2	-1.404051412	3.624617462	5.61E-24	2.21E-22
SH3BGRL	-1.044337224	2.654954903	1.30E-09	1.46E-08
CAP1	0.581233125	8.030768823	2.44E-07	1.98E-06
ABCB7	-0.437053967	5.507506536	9.97E-07	7.29E-06
PDLIM4	0.749911773	6.207578951	3.31E-13	5.47E-12
VPS25	0.686499768	5.614596647	4.96E-09	5.15E-08
ANO1	0.711139134	9.060191397	4.49E-28	2.31E-26
NINJ1	0.760751287	5.153427127	1.49E-09	1.65E-08
WDR44	0.543591809	5.360613927	1.29E-07	1.10E-06
TOP2A	-0.460678256	9.529008795	2.27E-11	3.08E-10
ZSWIM4	0.993565443	4.724928231	5.75E-15	1.15E-13
TRIM21	0.837076444	3.810850098	3.68E-08	3.41E-07
NUP210	-0.535312939	6.709805187	1.54E-07	1.29E-06
RPA1	-0.468863208	7.067824762	9.22E-07	6.79E-06
ITGB4	0.569110109	8.965394058	1.43E-09	1.59E-08
WBP2	0.669636439	7.277205934	2.89E-20	8.87E-19
H3F3B	0.403355355	9.261868431	1.13E-08	1.12E-07
TRIM47	0.819094607	6.169849584	3.85E-22	1.35E-20
KDM6B	0.921266066	6.291846047	7.56E-15	1.49E-13
REEP2	-1.06347398	3.514467894	5.24E-12	7.77E-11
SNAP25	-0.79282713	5.021647984	1.42E-12	2.20E-11
PCNA	-0.998702498	7.490977891	2.86E-23	1.06E-21
RIN2	1.499792637	3.585173962	5.92E-24	2.31E-22
NES	-0.60181043	5.742404447	2.90E-09	3.10E-08
NASP	-0.644536291	6.738333318	8.75E-17	1.98E-15
ATP8A2	2.265584408	2.709897561	2.44E-29	1.36E-27
CDK8	-0.799264647	7.949836478	2.65E-22	9.39E-21
ALOX5AP	3.232846437	3.154139951	1.94E-45	2.51E-43
WASF3	-0.493853102	7.279464224	8.36E-11	1.07E-09
DCLK1	0.951580654	8.046058607	2.00E-24	8.13E-23
KL	-2.536177046	1.485524685	1.28E-23	4.86E-22
RFC3	-1.025412419	5.970755311	6.33E-30	3.63E-28
BEX2	0.596983516	5.197216585	4.72E-09	4.92E-08
RNF128	1.350870094	3.511383746	2.73E-17	6.49E-16
SLC39A11	0.621954093	4.436637076	1.61E-07	1.35E-06
EPHB2	0.704938106	4.511357029	1.14E-09	1.29E-08
CNDP2	0.509529172	5.718337093	2.98E-08	2.78E-07
BTG1	0.819093288	5.617477142	5.13E-12	7.61E-11
KRAS	0.428762969	8.432052138	9.82E-08	8.57E-07
ARNTL	0.488586301	5.19529719	5.75E-07	4.44E-06
MICALCL	0.969639817	2.722456693	5.90E-09	6.07E-08
MICAL2	1.21121163	7.684020035	8.61E-61	1.87E-58
TEX15	-0.867258192	3.822884691	2.43E-11	3.29E-10
TTC9	0.880615793	4.815160307	8.43E-15	1.65E-13
LOXL2	0.988050509	3.910397777	3.51E-13	5.79E-12
IRAK2	2.633213758	1.95947764	7.14E-11	9.20E-10
BHLHE40	0.852423048	7.548632539	1.80E-21	6.03E-20
KATNBL1	0.576953747	4.201640047	5.81E-07	4.47E-06
TSPAN2	-1.552985524	1.688733975	1.78E-11	2.46E-10
PTPN22	-1.62837513	2.674051442	2.58E-21	8.49E-20
ROCK2	-0.434188729	8.917419927	4.86E-07	3.79E-06
LPIN1	0.947121635	6.290932461	1.13E-28	6.02E-27
RBM17	-0.818106246	7.385587758	2.38E-30	1.44E-28
EMP1	1.7138435	9.298659295	1.81E-155	4.32E-152
LRP4	-0.811565682	3.912659409	1.02E-09	1.16E-08
DDB2	-0.718474933	5.144903144	3.54E-12	5.32E-11
SPOCD1	1.950716243	1.40737908	1.22E-10	1.53E-09
HOOK1	-0.72336595	6.161883279	5.71E-17	1.32E-15
FHOD3	-0.676699212	5.005081283	2.09E-11	2.86E-10
DAGLA	1.080653362	2.632969999	4.38E-08	4.02E-07
COL4A2	-0.713208546	4.727135394	1.06E-11	1.50E-10
ADAMTS8	-1.724655455	3.6333019	1.34E-35	1.08E-33
ETS1	1.66621724	8.088987345	2.02E-98	1.21E-95
OSTF1	0.668122735	5.548696347	2.91E-09	3.11E-08
ANXA1	1.167804968	5.221353073	3.03E-27	1.47E-25
CTSL	0.844438753	5.465637458	5.54E-17	1.28E-15
TMEM2	-0.440614262	6.807642456	5.41E-07	4.19E-06
AGTPBP1	0.542262789	6.444685906	1.03E-11	1.47E-10
TBX3	1.316397869	6.148931697	3.95E-51	6.30E-49
